ROUNDID,MISSIONID,REGION,REGION_NAME,ISLAND,ISLANDCODE,SITE,LATITUDE,LONGITUDE,REEF_ZONE_CODE,REEF_ZONE,DEPTH_BIN,DEPTH_CODE,SITEVISITID,DATE_,OBS_DAY,OBS_MONTH,OBS_YEAR,SITE_MIN_DEPTH,SITE_MAX_DEPTH,HABITAT_CODE,HABITAT_TYPE,DIVER,BELTTRANSECTRUN,METHODNAME,TRANSECT,SEGMENT,SEGWIDTH,SEGLENGTH,NO_SURVEY_YN,COLONYID,TAXONCODE,MORPH_CODE,MORPHOLOGY,COLONYLENGTH,OLDDEAD,RECENTDEAD,RECENT_GENERAL_CAUSE_CODE,RECENT_SPECIFIC_CAUSE_CODE,RECENTDEAD_2,RECENT_GENERAL_CAUSE_CODE_2,RECENT_SPECIFIC_CAUSE_CODE_2,COND,COND_DESCRIPTION,EXTENT,SEVERITY,TAXONNAME,PHYLUM,CLASS,S_ORDER,FAMILY,GENUS_CODE,GENUS,SCIENTIFIC_NAME,RANK,APHIAID
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479819,MSCA,FO,Foliose,15,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479820,MSCA,EM,Encrusting (mounding),30,0,0,.,.,-9,.,.,BLE,Environmental / Thermal Bleaching,20,3,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479821,PSSP,EM,Encrusting (mounding),7,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Psammocora sp,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,PSSP,Psammocora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479822,MCUR,MD,Mounding,7,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479823,HRIG,BR,Branching,112,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Hydnophora rigida,Cnidaria,Anthozoa,Scleractinia,Merulinidae,HYSP,Hydnophora,Hydnophora rigida,Species,207406
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479824,FSTE,LC,Laminar Columnar,43,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479825,MCUR,MD,Mounding,37,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479826,MCUR,MD,Mounding,14,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479827,MCUR,MD,Mounding,10,20,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479828,MCUR,MD,Mounding,19,15,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479829,MCUR,MD,Mounding,9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479830,MCUR,MD,Mounding,10,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479831,MOSP,EM,Encrusting (mounding),39,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479832,MCUR,MD,Mounding,27,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479833,PSSP,EM,Encrusting (mounding),28,25,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Psammocora sp,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,PSSP,Psammocora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479834,MSCA,FO,Foliose,5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479835,MSCA,FO,Foliose,13,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479836,MSCA,FO,Foliose,19,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479837,MSCA,FO,Foliose,5,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479838,MSCA,FO,Foliose,6,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479839,MSCA,FO,Foliose,9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479840,MSCA,FO,Foliose,14,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479841,MSCA,FO,Foliose,9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Merulina scabricula,,,,,MESP,Merulina,,,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479842,FSTE,EM,Encrusting (mounding),26,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479843,MCUR,MD,Mounding,12,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479844,POCS,BR,Branching,9,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479845,PSSP,EM,Encrusting (mounding),20,50,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Psammocora sp,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,PSSP,Psammocora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820375,Coral Belt version e,1,3,1,2.5,0,479847,PSSP,EM,Encrusting (mounding),12,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Psammocora sp,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,PSSP,Psammocora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820378,Coral Belt version e,2,1,1,2.5,0,479848,MCUR,MD,Mounding,20,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820378,Coral Belt version e,2,1,1,2.5,0,479849,POCS,BR,Branching,15,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pocillopora sp,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,POCS,Pocillopora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820378,Coral Belt version e,2,1,1,2.5,0,479850,FSTE,LC,Laminar Columnar,175,70,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Favia stelligera,Cnidaria,Anthozoa,Scleractinia,Faviidae,FASP,Favia,Favia stelligera,Species,207441
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820378,Coral Belt version e,2,1,1,2.5,0,479851,LINC,EM,Encrusting (mounding),7,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820378,Coral Belt version e,2,1,1,2.5,0,479852,LINC,EM,Encrusting (mounding),27,60,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820378,Coral Belt version e,2,1,1,2.5,0,479853,LINC,EM,Encrusting (mounding),6,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820378,Coral Belt version e,2,1,1,2.5,0,479854,LINC,EM,Encrusting (mounding),13,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-858,-14.539659,-168.145275,FRF,Forereef,Deep,D,9558,03-MAY-16,3,5,2016,62,76,AGR,Aggregate Reef,HB,19820378,Coral Belt version e,2,1,1,2.5,0,479855,LINC,EM,Encrusting (mounding),23,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Leptoseris incrustans,Cnidaria,Anthozoa,Scleractinia,Agariciidae,LESP,Leptoseris,Leptoseris incrustans,Species,207279
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478376,MCUR,MD,Mounding,10,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478377,POSP,EM,Encrusting (mounding),9,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478378,POSP,EM,Encrusting (mounding),16,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478379,ACSP,BR,Branching,23,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Acropora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,ACSP,Acropora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478380,POSP,EM,Encrusting (mounding),8,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478381,PVAR,EM,Encrusting (mounding),13,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pavona varians,Cnidaria,Anthozoa,Scleractinia,Agariciidae,PAVS,Pavona,Pavona varians,Species,207303
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478382,POSP,MD,Mounding,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478383,PVAR,EM,Encrusting (mounding),6,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pavona varians,Cnidaria,Anthozoa,Scleractinia,Agariciidae,PAVS,Pavona,Pavona varians,Species,207303
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478384,MCUR,MD,Mounding,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478385,PLOB,MD,Mounding,10,25,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites lobata,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,Porites lobata,Species,207225
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478386,MCUR,MD,Mounding,15,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478387,PLOB,EM,Encrusting (mounding),8,25,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites lobata,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,Porites lobata,Species,207225
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478388,MCUR,MD,Mounding,9,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478389,MOSP,EM,Encrusting (mounding),15,10,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montipora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,MOSP,Montipora,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478390,MCUR,MD,Mounding,7,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478391,PLOB,MD,Mounding,7,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites lobata,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,Porites lobata,Species,207225
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478392,CCOL,EM,Encrusting (mounding),20,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Coscinaraea columna,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,COSP,Coscinaraea,Coscinaraea columna,Species,207256
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478393,MCUR,MD,Mounding,9,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Montastraea curta,Cnidaria,Anthozoa,Scleractinia,Faviidae,MONS,Montastraea,Montastraea curta,Species,207481
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478394,POSP,EM,Encrusting (mounding),13,5,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478395,POSP,EM,Encrusting (mounding),13,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478396,POSP,EM,Encrusting (mounding),10,30,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Porites sp,Cnidaria,Anthozoa,Scleractinia,Poritidae,POSP,Porites,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-855,-14.533956,-168.159629,FRF,Forereef,Deep,D,9550,01-MAY-16,1,5,2016,62,75,AGR,Aggregate Reef,HB,19820285,Coral Belt version e,2,5,1,2.5,0,478397,PAVS,EM,Encrusting (mounding),19,0,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Pavona sp,Cnidaria,Anthozoa,Scleractinia,Agariciidae,PAVS,Pavona,,Genus,
105,SE1602,SAMOA,American Samoa,Rose,ROS,ROS-867,-14.537608,-168.170918,FRF,Forereef,Mid,M,9551,01-MAY-16,1,5,2016,38,45,AGR,Aggregate Reef,HB,19820296,Coral Belt version e,1,3,1,2.5,0,478400,ACSP,BR,Branching,30,3,0,.,.,-9,.,.,NDZ,No Disease,-9,-9,Acropora sp,Cnidaria,Anthozoa,Scleractinia,Acroporidae,ACSP,Acropora,,Genus,
